,Unnamed: 0,ga:date,ga:deviceCategory,ga:dimension13,ga:pageviews,ga:sessions,ga:transactionRevenue,ga:transactions,ga:uniquePageviews
374,374,20190130,tablet,"Technical 50-50 AA-T:0,Second Technical 50-:0",1199.0,8.0,0.0,0.0,519
375,375,20190131,desktop,"Technical 50-50 AA-T:0,Second Technical 50-:0",43377.0,7834.0,12392.833373231304,55.0,32066
376,376,20190131,mobile,"Technical 50-50 AA-T:0,Second Technical 50-:0",76538.0,14205.0,9012.834720531719,63.0,49636
377,377,20190131,tablet,"Technical 50-50 AA-T:0,Second Technical 50-:0",19802.0,3703.0,392.14343951371404,16.0,13847
378,378,20190130,desktop,"Technical 50-50 AA-T:0,Second Technical 50-:1",125.0,15.0,0.0,0.0,104
379,379,20190130,mobile,"Technical 50-50 AA-T:0,Second Technical 50-:1",8.0,8.0,0.0,0.0,8
380,380,20190130,tablet,"Technical 50-50 AA-T:0,Second Technical 50-:1",265.0,8.0,0.0,0.0,168
381,381,20190131,desktop,"Technical 50-50 AA-T:0,Second Technical 50-:1",46466.0,8032.0,2252.4879884138104,24.0,34551
382,382,20190131,mobile,"Technical 50-50 AA-T:0,Second Technical 50-:1",63326.0,13588.0,4301.697344799267,39.0,43316
383,383,20190131,tablet,"Technical 50-50 AA-T:0,Second Technical 50-:1",21070.0,3742.0,17131.488054140755,24.0,14678
384,384,20190101,desktop,"Technical 50-50 AA-T:1,Recommendation Slide:0,Second Technical 50-:0",27832.0,4154.0,7927.95404049668,24.0,19856
385,385,20190101,mobile,"Technical 50-50 AA-T:1,Recommendation Slide:0,Second Technical 50-:0",49757.0,10448.0,15725.135362457939,47.0,34503
386,386,20190101,tablet,"Technical 50-50 AA-T:1,Recommendation Slide:0,Second Technical 50-:0",15032.0,2591.0,16905.93350678382,47.0,10859
387,387,20190102,desktop,"Technical 50-50 AA-T:1,Recommendation Slide:0,Second Technical 50-:0",34219.0,5723.0,5295.115742734572,31.0,24858
388,388,20190102,mobile,"Technical 50-50 AA-T:1,Recommendation Slide:0,Second Technical 50-:0",59031.0,11035.0,4110.473912155436,39.0,40224
389,389,20190102,tablet,"Technical 50-50 AA-T:1,Recommendation Slide:0,Second Technical 50-:0",23871.0,3216.0,0.0,0.0,15765
390,390,20190103,desktop,"Technical 50-50 AA-T:1,Recommendation Slide:0,Second Technical 50-:0",37214.0,6051.0,28489.146609249696,63.0,28214
391,391,20190103,mobile,"Technical 50-50 AA-T:1,Recommendation Slide:0,Second Technical 50-:0",59872.0,11804.0,16344.318409330113,39.0,40711
392,392,20190103,tablet,"Technical 50-50 AA-T:1,Recommendation Slide:0,Second Technical 50-:0",20245.0,3178.0,0.0,0.0,14335
393,393,20190104,desktop,"Technical 50-50 AA-T:1,Recommendation Slide:0,Second Technical 50-:0",36764.0,5746.0,9074.770495734923,24.0,26376
394,394,20190104,mobile,"Technical 50-50 AA-T:1,Recommendation Slide:0,Second Technical 50-:0",73877.0,12483.0,24466.20393434783,118.0,49341
395,395,20190104,tablet,"Technical 50-50 AA-T:1,Recommendation Slide:0,Second Technical 50-:0",20206.0,3018.0,1301.6122172296039,8.0,13823
396,396,20190105,desktop,"Technical 50-50 AA-T:1,Recommendation Slide:0,Second Technical 50-:0",26796.0,4397.0,13043.726838252473,47.0,19297
397,397,20190105,mobile,"Technical 50-50 AA-T:1,Recommendation Slide:0,Second Technical 50-:0",64532.0,12270.0,9124.913140772709,63.0,44291
398,398,20190105,tablet,"Technical 50-50 AA-T:1,Recommendation Slide:0,Second Technical 50-:0",20945.0,3041.0,0.0,0.0,14135
399,399,20190106,desktop,"Technical 50-50 AA-T:1,Recommendation Slide:0,Second Technical 50-:0",37035.0,5510.0,24431.261324790154,63.0,26105
400,400,20190106,mobile,"Technical 50-50 AA-T:1,Recommendation Slide:0,Second Technical 50-:0",61669.0,11348.0,10700.475420083141,71.0,41750
401,401,20190106,tablet,"Technical 50-50 AA-T:1,Recommendation Slide:0,Second Technical 50-:0",20883.0,3353.0,10217.65590831354,31.0,14159
402,402,20190107,desktop,"Technical 50-50 AA-T:1,Recommendation Slide:0,Second Technical 50-:0",29201.0,5053.0,7935.117275658257,55.0,21422
403,403,20190107,mobile,"Technical 50-50 AA-T:1,Recommendation Slide:0,Second Technical 50-:0",41182.0,9046.0,14155.163901901198,55.0,28262
404,404,20190107,tablet,"Technical 50-50 AA-T:1,Recommendation Slide:0,Second Technical 50-:0",10753.0,1906.0,24698.0481517094,8.0,7399
405,405,20190108,desktop,"Technical 50-50 AA-T:1,Recommendation Slide:0,Second Technical 50-:0",25839.0,4306.0,17387.442671364635,63.0,18937
406,406,20190108,mobile,"Technical 50-50 AA-T:1,Recommendation Slide:0,Second Technical 50-:0",39028.0,8421.0,18593.92363305398,79.0,27016
407,407,20190108,tablet,"Technical 50-50 AA-T:1,Recommendation Slide:0,Second Technical 50-:0",12877.0,1707.0,138.023309010097,8.0,8358
408,408,20190109,desktop,"Technical 50-50 AA-T:1,Recommendation Slide:0,Second Technical 50-:0",24088.0,4245.0,2061.701338895086,24.0,17619
409,409,20190109,mobile,"Technical 50-50 AA-T:1,Recommendation Slide:0,Second Technical 50-:0",37549.0,8627.0,4343.890545924895,39.0,26089
410,410,20190109,tablet,"Technical 50-50 AA-T:1,Recommendation Slide:0,Second Technical 50-:0",13803.0,2057.0,5610.9969367219255,16.0,9429
411,411,20190110,desktop,"Technical 50-50 AA-T:1,Recommendation Slide:0,Second Technical 50-:0",24190.0,4199.0,19896.933554972005,63.0,18298
412,412,20190110,mobile,"Technical 50-50 AA-T:1,Recommendation Slide:0,Second Technical 50-:0",34321.0,7613.0,8308.21699234534,47.0,23436
413,413,20190110,tablet,"Technical 50-50 AA-T:1,Recommendation Slide:0,Second Technical 50-:0",10924.0,1791.0,8281.398539512553,8.0,7391
414,414,20190111,desktop,"Technical 50-50 AA-T:1,Recommendation Slide:0,Second Technical 50-:0",26625.0,3925.0,0.0,0.0,19017
415,415,20190111,mobile,"Technical 50-50 AA-T:1,Recommendation Slide:0,Second Technical 50-:0",41767.0,8947.0,13920.524276256052,55.0,28374
416,416,20190111,tablet,"Technical 50-50 AA-T:1,Recommendation Slide:0,Second Technical 50-:0",11188.0,2172.0,261.632791290668,8.0,7567
417,417,20190112,desktop,"Technical 50-50 AA-T:1,Recommendation Slide:0,Second Technical 50-:0",27613.0,4443.0,23310.739182853216,55.0,19688
418,418,20190112,mobile,"Technical 50-50 AA-T:1,Recommendation Slide:0,Second Technical 50-:0",55336.0,11629.0,8527.307155791641,63.0,37643
419,419,20190112,tablet,"Technical 50-50 AA-T:1,Recommendation Slide:0,Second Technical 50-:0",18767.0,3224.0,9390.651689722275,39.0,12944
420,420,20190113,desktop,"Technical 50-50 AA-T:1,Recommendation Slide:0,Second Technical 50-:0",39884.0,5609.0,54248.05239535165,134.0,28278
421,421,20190113,mobile,"Technical 50-50 AA-T:1,Recommendation Slide:0,Second Technical 50-:0",56876.0,12102.0,19722.395218903068,79.0,38386
422,422,20190113,tablet,"Technical 50-50 AA-T:1,Recommendation Slide:0,Second Technical 50-:0",19451.0,3955.0,29207.82873744686,55.0,14175
423,423,20190114,desktop,"Technical 50-50 AA-T:1,Recommendation Slide:0,Second Technical 50-:0",30975.0,5296.0,46908.70661904747,63.0,22349
424,424,20190114,mobile,"Technical 50-50 AA-T:1,Recommendation Slide:0,Second Technical 50-:0",38981.0,9221.0,31678.09654211819,55.0,27119
425,425,20190114,tablet,"Technical 50-50 AA-T:1,Recommendation Slide:0,Second Technical 50-:0",12286.0,2095.0,1606.48648870885,8.0,8326
426,426,20190115,desktop,"Technical 50-50 AA-T:1,Recommendation Slide:0,Second Technical 50-:0",26563.0,4572.0,25285.87020605805,87.0,20216
427,427,20190115,mobile,"Technical 50-50 AA-T:1,Recommendation Slide:0,Second Technical 50-:0",36327.0,8894.0,19198.08135835205,39.0,25497
428,428,20190115,tablet,"Technical 50-50 AA-T:1,Recommendation Slide:0,Second Technical 50-:0",11679.0,1928.0,541.9598786892291,8.0,7990
429,429,20190116,desktop,"Technical 50-50 AA-T:1,Recommendation Slide:0,Second Technical 50-:0",23614.0,3963.0,15092.761480731928,39.0,16852
430,430,20190116,mobile,"Technical 50-50 AA-T:1,Recommendation Slide:0,Second Technical 50-:0",31146.0,6897.0,2304.8145468905973,31.0,21670
431,431,20190116,tablet,"Technical 50-50 AA-T:1,Recommendation Slide:0,Second Technical 50-:0",10441.0,1669.0,628.9669775045929,8.0,7231
432,432,20190117,desktop,"Technical 50-50 AA-T:1,Recommendation Slide:0,Second Technical 50-:0",19226.0,3772.0,216.644180788196,8.0,14343
433,433,20190117,mobile,"Technical 50-50 AA-T:1,Recommendation Slide:0,Second Technical 50-:0",27108.0,6249.0,5002.820811264591,16.0,18594
434,434,20190117,tablet,"Technical 50-50 AA-T:1,Recommendation Slide:0,Second Technical 50-:0",6979.0,1440.0,0.0,0.0,4850
435,435,20190118,desktop,"Technical 50-50 AA-T:1,Recommendation Slide:0,Second Technical 50-:0",18876.0,3460.0,5195.092521878105,31.0,13767
436,436,20190118,mobile,"Technical 50-50 AA-T:1,Recommendation Slide:0,Second Technical 50-:0",26867.0,5800.0,1296.8949658193972,8.0,18266
437,437,20190118,tablet,"Technical 50-50 AA-T:1,Recommendation Slide:0,Second Technical 50-:0",7361.0,1547.0,3040.007058849922,8.0,5433
438,438,20190119,desktop,"Technical 50-50 AA-T:1,Recommendation Slide:0,Second Technical 50-:0",15950.0,3247.0,8115.595855013086,24.0,12010
439,439,20190119,mobile,"Technical 50-50 AA-T:1,Recommendation Slide:0,Second Technical 50-:0",34771.0,7826.0,6962.315016957475,16.0,24610
440,440,20190119,tablet,"Technical 50-50 AA-T:1,Recommendation Slide:0,Second Technical 50-:0",10340.0,2156.0,296.66275725471695,8.0,7359
441,441,20190120,desktop,"Technical 50-50 AA-T:1,Recommendation Slide:0,Second Technical 50-:0",20066.0,3597.0,32278.235866163726,16.0,15070
442,442,20190120,mobile,"Technical 50-50 AA-T:1,Recommendation Slide:0,Second Technical 50-:0",38491.0,7948.0,5232.6558279998935,8.0,27327
443,443,20190120,tablet,"Technical 50-50 AA-T:1,Recommendation Slide:0,Second Technical 50-:0",13375.0,2500.0,1817.015713398417,8.0,9804
444,444,20190121,desktop,"Technical 50-50 AA-T:1,Recommendation Slide:0,Second Technical 50-:0",20797.0,3726.0,663.9969445619089,16.0,15421
445,445,20190121,mobile,"Technical 50-50 AA-T:1,Recommendation Slide:0,Second Technical 50-:0",31060.0,5845.0,2699.491325468784,16.0,20344
446,446,20190121,tablet,"Technical 50-50 AA-T:1,Recommendation Slide:0,Second Technical 50-:0",8901.0,1768.0,0.0,0.0,6033
447,447,20190122,desktop,"Technical 50-50 AA-T:1,Recommendation Slide:0,Second Technical 50-:0",18923.0,3430.0,828.5766360924221,8.0,14215
448,448,20190122,mobile,"Technical 50-50 AA-T:1,Recommendation Slide:0,Second Technical 50-:0",26042.0,5868.0,1039.5426439070961,8.0,17811
449,449,20190122,tablet,"Technical 50-50 AA-T:1,Recommendation Slide:0,Second Technical 50-:0",7368.0,1303.0,0.0,0.0,5218
450,450,20190123,desktop,"Technical 50-50 AA-T:1,Recommendation Slide:0,Second Technical 50-:0",21350.0,3483.0,1387.221611356546,16.0,15509
451,451,20190123,mobile,"Technical 50-50 AA-T:1,Recommendation Slide:0,Second Technical 50-:0",28982.0,6447.0,442.460797364236,8.0,19728
452,452,20190123,tablet,"Technical 50-50 AA-T:1,Recommendation Slide:0,Second Technical 50-:0",9952.0,1608.0,12477.045062669824,16.0,7119
453,453,20190124,desktop,"Technical 50-50 AA-T:1,Recommendation Slide:0,Second Technical 50-:0",18401.0,3216.0,36654.79775289421,24.0,13584
454,454,20190124,mobile,"Technical 50-50 AA-T:1,Recommendation Slide:0,Second Technical 50-:0",24049.0,5220.0,5217.368436113421,8.0,16908
455,455,20190124,tablet,"Technical 50-50 AA-T:1,Recommendation Slide:0,Second Technical 50-:0",7392.0,1448.0,0.0,0.0,5154
456,456,20190125,desktop,"Technical 50-50 AA-T:1,Recommendation Slide:0,Second Technical 50-:0",17856.0,3696.0,1729.6591889575811,8.0,13624
457,457,20190125,mobile,"Technical 50-50 AA-T:1,Recommendation Slide:0,Second Technical 50-:0",26835.0,6348.0,2261.223641076547,16.0,18833
458,458,20190125,tablet,"Technical 50-50 AA-T:1,Recommendation Slide:0,Second Technical 50-:0",12192.0,1936.0,0.0,0.0,7783
459,459,20190126,desktop,"Technical 50-50 AA-T:1,Recommendation Slide:0,Second Technical 50-:0",17203.0,3292.0,7213.901807303352,24.0,12833
460,460,20190126,mobile,"Technical 50-50 AA-T:1,Recommendation Slide:0,Second Technical 50-:0",42405.0,9130.0,10251.550239901537,63.0,29237
461,461,20190126,tablet,"Technical 50-50 AA-T:1,Recommendation Slide:0,Second Technical 50-:0",15569.0,2729.0,2950.9034030019247,24.0,11250
462,462,20190127,desktop,"Technical 50-50 AA-T:1,Recommendation Slide:0,Second Technical 50-:0",21085.0,4291.0,24056.67654700828,47.0,16213
463,463,20190127,mobile,"Technical 50-50 AA-T:1,Recommendation Slide:0,Second Technical 50-:0",42428.0,9846.0,31289.360007919164,55.0,29884
464,464,20190127,tablet,"Technical 50-50 AA-T:1,Recommendation Slide:0,Second Technical 50-:0",18036.0,3201.0,7369.396421638923,24.0,12441
465,465,20190128,desktop,"Technical 50-50 AA-T:1,Recommendation Slide:0,Second Technical 50-:0",21552.0,3688.0,8514.640459376009,24.0,16029
466,466,20190128,mobile,"Technical 50-50 AA-T:1,Recommendation Slide:0,Second Technical 50-:0",25100.0,6600.0,11295.198640374265,24.0,18386
467,467,20190128,tablet,"Technical 50-50 AA-T:1,Recommendation Slide:0,Second Technical 50-:0",7322.0,1486.0,0.0,0.0,5266
468,468,20190129,desktop,"Technical 50-50 AA-T:1,Recommendation Slide:0,Second Technical 50-:0",21124.0,3803.0,17089.55692223423,63.0,15358
469,469,20190129,mobile,"Technical 50-50 AA-T:1,Recommendation Slide:0,Second Technical 50-:0",30827.0,6501.0,4043.6461705427546,16.0,21007
470,470,20190129,tablet,"Technical 50-50 AA-T:1,Recommendation Slide:0,Second Technical 50-:0",9687.0,1753.0,7416.568944487129,8.0,6912
471,471,20190130,desktop,"Technical 50-50 AA-T:1,Recommendation Slide:0,Second Technical 50-:0",23085.0,4397.0,13431.502450888185,63.0,17363
472,472,20190130,mobile,"Technical 50-50 AA-T:1,Recommendation Slide:0,Second Technical 50-:0",28967.0,6287.0,7565.075036473857,16.0,20064
473,473,20190130,tablet,"Technical 50-50 AA-T:1,Recommendation Slide:0,Second Technical 50-:0",10139.0,1722.0,1118.1635156851949,8.0,6776
474,474,20190131,desktop,"Technical 50-50 AA-T:1,Recommendation Slide:0,Second Technical 50-:0",23.0,15.0,0.0,0.0,24
475,475,20190131,mobile,"Technical 50-50 AA-T:1,Recommendation Slide:0,Second Technical 50-:0",249.0,191.0,0.0,0.0,216
476,476,20190131,tablet,"Technical 50-50 AA-T:1,Recommendation Slide:0,Second Technical 50-:0",55.0,53.0,0.0,0.0,56
477,477,20190101,desktop,"Technical 50-50 AA-T:1,Recommendation Slide:0,Second Technical 50-:1",22121.0,4062.0,12548.502699286344,24.0,16444
478,478,20190101,mobile,"Technical 50-50 AA-T:1,Recommendation Slide:0,Second Technical 50-:1",51492.0,10357.0,2322.8099906542793,8.0,34726
479,479,20190101,tablet,"Technical 50-50 AA-T:1,Recommendation Slide:0,Second Technical 50-:1",20455.0,2972.0,9937.241464508608,16.0,13736
480,480,20190102,desktop,"Technical 50-50 AA-T:1,Recommendation Slide:0,Second Technical 50-:1",39564.0,6089.0,26187.564253767785,71.0,29229
481,481,20190102,mobile,"Technical 50-50 AA-T:1,Recommendation Slide:0,Second Technical 50-:1",62104.0,11401.0,11865.374676584703,63.0,41742
482,482,20190102,tablet,"Technical 50-50 AA-T:1,Recommendation Slide:0,Second Technical 50-:1",19350.0,2934.0,3894.8780093369223,24.0,13016
483,483,20190103,desktop,"Technical 50-50 AA-T:1,Recommendation Slide:0,Second Technical 50-:1",38887.0,6173.0,5174.913164675422,24.0,28078
484,484,20190103,mobile,"Technical 50-50 AA-T:1,Recommendation Slide:0,Second Technical 50-:1",60657.0,11065.0,34637.47352856375,55.0,41047
485,485,20190103,tablet,"Technical 50-50 AA-T:1,Recommendation Slide:0,Second Technical 50-:1",16036.0,2683.0,0.0,0.0,11610
486,486,20190104,desktop,"Technical 50-50 AA-T:1,Recommendation Slide:0,Second Technical 50-:1",37549.0,5777.0,6458.966721266451,39.0,26864
487,487,20190104,mobile,"Technical 50-50 AA-T:1,Recommendation Slide:0,Second Technical 50-:1",54589.0,11287.0,22896.7566122293,63.0,38442
488,488,20190104,tablet,"Technical 50-50 AA-T:1,Recommendation Slide:0,Second Technical 50-:1",16417.0,2637.0,17594.390277926777,16.0,11698
489,489,20190105,desktop,"Technical 50-50 AA-T:1,Recommendation Slide:0,Second Technical 50-:1",33830.0,5007.0,23264.26551125596,71.0,24363
490,490,20190105,mobile,"Technical 50-50 AA-T:1,Recommendation Slide:0,Second Technical 50-:1",73013.0,13101.0,12930.163355823428,102.0,48989
491,491,20190105,tablet,"Technical 50-50 AA-T:1,Recommendation Slide:0,Second Technical 50-:1",20642.0,3460.0,0.0,0.0,14367
492,492,20190106,desktop,"Technical 50-50 AA-T:1,Recommendation Slide:0,Second Technical 50-:1",29698.0,5304.0,32485.18347381914,87.0,21886
493,493,20190106,mobile,"Technical 50-50 AA-T:1,Recommendation Slide:0,Second Technical 50-:1",63552.0,12330.0,19407.212878353195,47.0,43236
494,494,20190106,tablet,"Technical 50-50 AA-T:1,Recommendation Slide:0,Second Technical 50-:1",21420.0,3650.0,1522.1000853643272,24.0,15086
495,495,20190107,desktop,"Technical 50-50 AA-T:1,Recommendation Slide:0,Second Technical 50-:1",26937.0,4961.0,11160.582235585587,39.0,20008
496,496,20190107,mobile,"Technical 50-50 AA-T:1,Recommendation Slide:0,Second Technical 50-:1",44536.0,9381.0,9065.598061040346,47.0,30132
497,497,20190107,tablet,"Technical 50-50 AA-T:1,Recommendation Slide:0,Second Technical 50-:1",10862.0,1996.0,3727.1534817108272,16.0,7743
498,498,20190108,desktop,"Technical 50-50 AA-T:1,Recommendation Slide:0,Second Technical 50-:1",26112.0,4946.0,12269.136533451097,24.0,19664
499,499,20190108,mobile,"Technical 50-50 AA-T:1,Recommendation Slide:0,Second Technical 50-:1",37518.0,7910.0,2051.131199512087,16.0,25298
500,500,20190108,tablet,"Technical 50-50 AA-T:1,Recommendation Slide:0,Second Technical 50-:1",10177.0,1738.0,11444.753010330674,8.0,6928
501,501,20190109,desktop,"Technical 50-50 AA-T:1,Recommendation Slide:0,Second Technical 50-:1",27442.0,5129.0,9633.502827405415,47.0,20687
502,502,20190109,mobile,"Technical 50-50 AA-T:1,Recommendation Slide:0,Second Technical 50-:1",41144.0,8581.0,4313.752545277056,24.0,27791
503,503,20190109,tablet,"Technical 50-50 AA-T:1,Recommendation Slide:0,Second Technical 50-:1",11142.0,2027.0,713.3533808491161,16.0,8022
504,504,20190110,desktop,"Technical 50-50 AA-T:1,Recommendation Slide:0,Second Technical 50-:1",22883.0,4268.0,14454.534711033122,47.0,17211
505,505,20190110,mobile,"Technical 50-50 AA-T:1,Recommendation Slide:0,Second Technical 50-:1",37261.0,8063.0,9556.891156253583,31.0,25330
506,506,20190110,tablet,"Technical 50-50 AA-T:1,Recommendation Slide:0,Second Technical 50-:1",10745.0,1791.0,6603.629125906652,39.0,7487
507,507,20190111,desktop,"Technical 50-50 AA-T:1,Recommendation Slide:0,Second Technical 50-:1",22571.0,4176.0,13274.435420144724,47.0,17107
508,508,20190111,mobile,"Technical 50-50 AA-T:1,Recommendation Slide:0,Second Technical 50-:1",41019.0,9419.0,13340.739022225931,47.0,27839
509,509,20190111,tablet,"Technical 50-50 AA-T:1,Recommendation Slide:0,Second Technical 50-:1",14822.0,2126.0,4699.781027598873,8.0,10204
510,510,20190112,desktop,"Technical 50-50 AA-T:1,Recommendation Slide:0,Second Technical 50-:1",29084.0,4496.0,28247.34374844297,63.0,20831
511,511,20190112,mobile,"Technical 50-50 AA-T:1,Recommendation Slide:0,Second Technical 50-:1",55235.0,12079.0,27236.628757994928,79.0,38010
512,512,20190112,tablet,"Technical 50-50 AA-T:1,Recommendation Slide:0,Second Technical 50-:1",19615.0,3147.0,7413.249396672078,31.0,13488
513,513,20190113,desktop,"Technical 50-50 AA-T:1,Recommendation Slide:0,Second Technical 50-:1",31792.0,5433.0,68069.95115543966,118.0,23803
514,514,20190113,mobile,"Technical 50-50 AA-T:1,Recommendation Slide:0,Second Technical 50-:1",57537.0,12209.0,29679.903397020727,94.0,39177
515,515,20190113,tablet,"Technical 50-50 AA-T:1,Recommendation Slide:0,Second Technical 50-:1",21653.0,3597.0,4401.895278468472,24.0,14958
516,516,20190114,desktop,"Technical 50-50 AA-T:1,Recommendation Slide:0,Second Technical 50-:1",25878.0,5311.0,10009.485309875708,47.0,19592
517,517,20190114,mobile,"Technical 50-50 AA-T:1,Recommendation Slide:0,Second Technical 50-:1",38156.0,8688.0,2922.949315793087,31.0,26736
518,518,20190114,tablet,"Technical 50-50 AA-T:1,Recommendation Slide:0,Second Technical 50-:1",11842.0,2126.0,5275.285812250629,24.0,8246
519,519,20190115,desktop,"Technical 50-50 AA-T:1,Recommendation Slide:0,Second Technical 50-:1",26921.0,4916.0,53285.99498993988,47.0,19696
520,520,20190115,mobile,"Technical 50-50 AA-T:1,Recommendation Slide:0,Second Technical 50-:1",40849.0,8535.0,43979.817059968496,79.0,27623
521,521,20190115,tablet,"Technical 50-50 AA-T:1,Recommendation Slide:0,Second Technical 50-:1",11609.0,2256.0,17791.20452823103,16.0,8310
522,522,20190116,desktop,"Technical 50-50 AA-T:1,Recommendation Slide:0,Second Technical 50-:1",23482.0,3993.0,12989.04165352395,31.0,17315
523,523,20190116,mobile,"Technical 50-50 AA-T:1,Recommendation Slide:0,Second Technical 50-:1",33060.0,7164.0,19667.18589573634,47.0,22972
524,524,20190116,tablet,"Technical 50-50 AA-T:1,Recommendation Slide:0,Second Technical 50-:1",8613.0,1959.0,14273.79406245919,8.0,6177
525,525,20190117,desktop,"Technical 50-50 AA-T:1,Recommendation Slide:0,Second Technical 50-:1",18059.0,3536.0,0.0,0.0,13680
526,526,20190117,mobile,"Technical 50-50 AA-T:1,Recommendation Slide:0,Second Technical 50-:1",28944.0,6112.0,581.0956023121761,16.0,19760
527,527,20190117,tablet,"Technical 50-50 AA-T:1,Recommendation Slide:0,Second Technical 50-:1",6699.0,1455.0,42821.3821862843,24.0,4706
528,528,20190118,desktop,"Technical 50-50 AA-T:1,Recommendation Slide:0,Second Technical 50-:1",22284.0,3711.0,5285.069742883049,8.0,16284
529,529,20190118,mobile,"Technical 50-50 AA-T:1,Recommendation Slide:0,Second Technical 50-:1",28547.0,6226.0,4891.965381806021,24.0,19616
530,530,20190118,tablet,"Technical 50-50 AA-T:1,Recommendation Slide:0,Second Technical 50-:1",9913.0,1684.0,0.0,0.0,7087
531,531,20190119,desktop,"Technical 50-50 AA-T:1,Recommendation Slide:0,Second Technical 50-:1",14635.0,3117.0,151.82563980177997,8.0,11139
532,532,20190119,mobile,"Technical 50-50 AA-T:1,Recommendation Slide:0,Second Technical 50-:1",38094.0,7758.0,5386.490667334672,24.0,25394
533,533,20190119,tablet,"Technical 50-50 AA-T:1,Recommendation Slide:0,Second Technical 50-:1",13437.0,2378.0,0.0,0.0,9221
534,534,20190120,desktop,"Technical 50-50 AA-T:1,Recommendation Slide:0,Second Technical 50-:1",19685.0,3635.0,10726.245594946244,55.0,14846
535,535,20190120,mobile,"Technical 50-50 AA-T:1,Recommendation Slide:0,Second Technical 50-:1",52449.0,9138.0,8201.030536327293,39.0,35182
536,536,20190120,tablet,"Technical 50-50 AA-T:1,Recommendation Slide:0,Second Technical 50-:1",15950.0,2599.0,5232.6558279998935,8.0,11147
537,537,20190121,desktop,"Technical 50-50 AA-T:1,Recommendation Slide:0,Second Technical 50-:1",18494.0,3742.0,2690.580959993311,8.0,14143
538,538,20190121,mobile,"Technical 50-50 AA-T:1,Recommendation Slide:0,Second Technical 50-:1",26890.0,5952.0,4323.274405597105,8.0,18418
539,539,20190121,tablet,"Technical 50-50 AA-T:1,Recommendation Slide:0,Second Technical 50-:1",6847.0,1600.0,0.0,0.0,4954
540,540,20190122,desktop,"Technical 50-50 AA-T:1,Recommendation Slide:0,Second Technical 50-:1",19965.0,3650.0,173.752127318357,8.0,14678
541,541,20190122,mobile,"Technical 50-50 AA-T:1,Recommendation Slide:0,Second Technical 50-:1",25194.0,5632.0,4131.09005138996,16.0,17315
542,542,20190122,tablet,"Technical 50-50 AA-T:1,Recommendation Slide:0,Second Technical 50-:1",6302.0,1318.0,3485.525334810106,8.0,4794
543,543,20190123,desktop,"Technical 50-50 AA-T:1,Recommendation Slide:0,Second Technical 50-:1",17125.0,3300.0,6349.072213371195,24.0,12857
544,544,20190123,mobile,"Technical 50-50 AA-T:1,Recommendation Slide:0,Second Technical 50-:1",31045.0,6730.0,0.0,0.0,20543
545,545,20190123,tablet,"Technical 50-50 AA-T:1,Recommendation Slide:0,Second Technical 50-:1",11554.0,1822.0,0.0,0.0,7998
546,546,20190124,desktop,"Technical 50-50 AA-T:1,Recommendation Slide:0,Second Technical 50-:1",19008.0,3673.0,1176.692387760246,24.0,13943
547,547,20190124,mobile,"Technical 50-50 AA-T:1,Recommendation Slide:0,Second Technical 50-:1",26734.0,5571.0,3893.043521523394,31.0,17635
548,548,20190124,tablet,"Technical 50-50 AA-T:1,Recommendation Slide:0,Second Technical 50-:1",9104.0,1379.0,0.0,0.0,6089
549,549,20190125,desktop,"Technical 50-50 AA-T:1,Recommendation Slide:0,Second Technical 50-:1",20144.0,3879.0,3651.502731029041,8.0,15214
550,550,20190125,mobile,"Technical 50-50 AA-T:1,Recommendation Slide:0,Second Technical 50-:1",27551.0,6356.0,1038.2322956250418,16.0,18761
551,551,20190125,tablet,"Technical 50-50 AA-T:1,Recommendation Slide:0,Second Technical 50-:1",9687.0,1761.0,0.0,0.0,6856
552,552,20190126,desktop,"Technical 50-50 AA-T:1,Recommendation Slide:0,Second Technical 50-:1",23848.0,3787.0,8129.834968929877,24.0,16732
553,553,20190126,mobile,"Technical 50-50 AA-T:1,Recommendation Slide:0,Second Technical 50-:1",42233.0,9625.0,2724.650004394045,16.0,28358
554,554,20190126,tablet,"Technical 50-50 AA-T:1,Recommendation Slide:0,Second Technical 50-:1",11648.0,2340.0,0.0,0.0,8102
555,555,20190127,desktop,"Technical 50-50 AA-T:1,Recommendation Slide:0,Second Technical 50-:1",23326.0,4108.0,8163.467230205505,55.0,17891
556,556,20190127,mobile,"Technical 50-50 AA-T:1,Recommendation Slide:0,Second Technical 50-:1",43727.0,9854.0,9416.159794273008,16.0,30779
557,557,20190127,tablet,"Technical 50-50 AA-T:1,Recommendation Slide:0,Second Technical 50-:1",15554.0,2796.0,11169.8420277798,16.0,11107
558,558,20190128,desktop,"Technical 50-50 AA-T:1,Recommendation Slide:0,Second Technical 50-:1",20074.0,3993.0,0.0,0.0,15038
559,559,20190128,mobile,"Technical 50-50 AA-T:1,Recommendation Slide:0,Second Technical 50-:1",30577.0,7011.0,2737.316700809677,31.0,21334
560,560,20190128,tablet,"Technical 50-50 AA-T:1,Recommendation Slide:0,Second Technical 50-:1",8232.0,1692.0,567.3806279268609,8.0,5961
561,561,20190129,desktop,"Technical 50-50 AA-T:1,Recommendation Slide:0,Second Technical 50-:1",21117.0,3887.0,9766.459458286567,31.0,15677
